Frequency in Hz	Acrylic_99_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_99_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_98_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_98_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_96_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_96_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_97_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_97_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_95_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_95_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_94_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_94_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_93_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_93_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_92_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_92_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_99_HF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_99_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_98_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_98_HF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_96_HF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_96_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_97_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_97_HF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_95_HF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_95_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_94_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_94_HF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_93_HF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_93_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_92_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_92_HF Sound Reflection Factor continuous Im	
4675	-0,0206520799547434					4675	0,138285890221596	4675	0,215372443199158					4675	0,17134065926075	4675	0,213847041130066					4675	0,174882337450981	4675	0,159628033638					4675	0,223005652427673	4675	0,599298715591431					4675	0,373205542564392	4675	0,144438281655312					4675	0,21454618871212	4675	0,103371873497963					4675	0,0463524200022221	4675	0,0405033193528652					4675	0,0989319756627083	
4678,125	-0,0207141898572445					4678,125	0,138827964663506	4678,125	0,214982330799103					4678,125	0,17114631831646	4678,125	0,213015496730804					4678,125	0,175162181258202	4678,125	0,15923972427845					4678,125	0,222791582345963	4678,125	0,596915125846863					4678,125	0,370898187160492	4678,125	0,144402682781219					4678,125	0,213618263602257	4678,125	0,103247173130512					4678,125	0,0460829101502895	4678,125	0,039965346455574					4678,125	0,0983957052230835	
4681,25	-0,0177280511707067					4681,25	0,141196578741074	4681,25	0,214931324124336					4681,25	0,171931445598602	4681,25	0,212458118796349					4681,25	0,174430221319199	4681,25	0,158590972423553					4681,25	0,222748875617981	4681,25	0,599004924297333					4681,25	0,371891796588898	4681,25	0,143635511398315					4681,25	0,213653758168221	4681,25	0,102233856916428					4681,25	0,0462312549352646	4681,25	0,0407463423907757					4681,25	0,0972410142421722	
4684,375	-0,0176081769168377					4684,375	0,141090780496597	4684,375	0,21464116871357					4684,375	0,172432288527489	4684,375	0,213137149810791					4684,375	0,174354210495949	4684,375	0,158999994397163					4684,375	0,222984448075294	4684,375	0,601584851741791					4684,375	0,373708635568619	4684,375	0,144072756171227					4684,375	0,21465653181076	4684,375	0,102140873670578					4684,375	0,0464142933487892	4684,375	0,0403827540576458					4684,375	0,0981897637248039	
4687,5	-0,0153408348560333					4687,5	0,143356621265411	4687,5	0,215822800993919					4687,5	0,173638939857483	4687,5	0,213652580976486					4687,5	0,174193426966667	4687,5	0,159771338105202					4687,5	0,22372755408287	4687,5	0,601867020130157					4687,5	0,372294366359711	4687,5	0,143670409917831					4687,5	0,21427857875824	4687,5	0,102058947086334					4687,5	0,0470615886151791	4687,5	0,0408842191100121					4687,5	0,0977180451154709	
4690,625	-0,0130306202918291					4690,625	0,144623443484306	4690,625	0,216351225972176					4690,625	0,174394160509109	4690,625	0,214219033718109					4690,625	0,173906996846199	4690,625	0,159995153546333					4690,625	0,224088788032532	4690,625	0,602963507175446					4690,625	0,372715026140213	4690,625	0,143936142325401					4690,625	0,214451536536217	4690,625	0,101736292243004					4690,625	0,0474290251731873	4690,625	0,0412654578685761					4690,625	0,0981898978352547	
4693,75	-0,0111545771360397					4693,75	0,146090909838676	4693,75	0,216840907931328					4693,75	0,174972683191299	4693,75	0,214265048503876					4693,75	0,173785254359245	4693,75	0,159896418452263					4693,75	0,224343165755272	4693,75	0,601742506027222					4693,75	0,371755391359329	4693,75	0,142508953809738					4693,75	0,214327812194824	4693,75	0,10141745954752					4693,75	0,0480642281472683	4693,75	0,040619719773531					4693,75	0,0975006818771362	
4696,875	-0,00835797004401684					4696,875	0,147743165493011	4696,875	0,216935023665428					4696,875	0,176159530878067	4696,875	0,214061066508293					4696,875	0,173588648438454	4696,875	0,159677892923355					4696,875	0,224743038415909	4696,875	0,603702783584595					4696,875	0,371557623147964	4696,875	0,142065599560738					4696,875	0,214524492621422	4696,875	0,100425362586975					4696,875	0,048492468893528	4696,875	0,0397816449403763					4696,875	0,0973684340715408	
4700	-0,00674272095784545					4700	0,149433851242065	4700	0,217855602502823					4700	0,177641004323959	4700	0,215459242463112					4700	0,174312889575958	4700	0,159979552030563					4700	0,22489258646965	4700	0,605101525783539					4700	0,372682094573975	4700	0,142993032932281					4700	0,213822484016418	4700	0,100582987070084					4700	0,0486461073160172	4700	0,0401392541825771					4700	0,0977993533015251	
4703,125	-0,0038503569085151					4703,125	0,151174232363701	4703,125	0,218244478106499					4703,125	0,177861377596855	4703,125	0,215442657470703					4703,125	0,174457281827927	4703,125	0,16031277179718					4703,125	0,225472688674927	4703,125	0,604626595973969					4703,125	0,37291494011879	4703,125	0,14283150434494					4703,125	0,213264897465706	4703,125	0,100376948714256					4703,125	0,0497386902570724	4703,125	0,0403866767883301					4703,125	0,0971621051430702	
4706,25	-0,00181883561890572					4706,25	0,151812732219696	4706,25	0,218158960342407					4706,25	0,178920269012451	4706,25	0,214958146214485					4706,25	0,174784854054451	4706,25	0,160408109426498					4706,25	0,225800558924675	4706,25	0,604427874088287					4706,25	0,372233271598816	4706,25	0,142882019281387					4706,25	0,213100627064705	4706,25	0,100586779415607					4706,25	0,0506234280765057	4706,25	0,0406929664313793					4706,25	0,09623983502388	
4709,375	-0,00208530155941844					4709,375	0,151486322283745	4709,375	0,217785686254501					4709,375	0,178808286786079	4709,375	0,21477946639061					4709,375	0,174935281276703	4709,375	0,160629585385323					4709,375	0,226069226861	4709,375	0,604446828365326					4709,375	0,371682584285736	4709,375	0,142540484666824					4709,375	0,213276922702789	4709,375	0,100510202348232					4709,375	0,0513898842036724	4709,375	0,0408538542687893					4709,375	0,0962159708142281	
4712,5	0,00415078084915876					4712,5	0,15504364669323	4712,5	0,219130486249924					4712,5	0,181325182318687	4712,5	0,216015830636024					4712,5	0,175856903195381	4712,5	0,160486415028572					4712,5	0,22703805565834	4712,5	0,607250690460205					4712,5	0,371230453252792	4712,5	0,14245218038559					4712,5	0,213642477989197	4712,5	0,0995585545897484					4712,5	0,0522454082965851	4712,5	0,0409385524690151					4712,5	0,0958635732531548	
4715,625	0,00462411297485232					4715,625	0,155194014310837	4715,625	0,219825327396393					4715,625	0,181463867425919	4715,625	0,216043770313263					4715,625	0,176008015871048	4715,625	0,160619854927063					4715,625	0,227539956569672	4715,625	0,607815802097321					4715,625	0,371738851070404	4715,625	0,143385276198387					4715,625	0,213394284248352	4715,625	0,100229024887085					4715,625	0,0530352331697941	4715,625	0,041050098836422					4715,625	0,0963693410158157	
4718,75	0,00928685627877712					4718,75	0,15769262611866	4718,75	0,219172403216362					4718,75	0,182609274983406	4718,75	0,215567693114281					4718,75	0,176771879196167	4718,75	0,161066338419914					4718,75	0,227233171463013	4718,75	0,607353627681732					4718,75	0,370440244674683	4718,75	0,142278030514717					4718,75	0,212667256593704	4718,75	0,100009374320507					4718,75	0,0538142397999763	4718,75	0,0407816283404827					4718,75	0,0968118160963058	
4721,875	0,0133212683722377					4721,875	0,160266697406769	4721,875	0,220302864909172					4721,875	0,18475803732872	4721,875	0,215998560190201					4721,875	0,177314087748528	4721,875	0,161053210496902					4721,875	0,227362021803856	4721,875	0,607801020145416					4721,875	0,370623469352722	4721,875	0,141657695174217					4721,875	0,212843015789986	4721,875	0,0995286554098129					4721,875	0,0540636256337166	4721,875	0,0407364405691624					4721,875	0,0961998775601387	
4725	0,0143493907526135					4725	0,160971358418465	4725	0,220926240086555					4725	0,185843944549561	4725	0,216228112578392					4725	0,178076207637787	4725	0,16073614358902					4725	0,227914705872536	4725	0,609301269054413					4725	0,371591776609421	4725	0,142295569181442					4725	0,213259518146515	4725	0,0995597317814827					4725	0,0546521320939064	4725	0,0410823747515678					4725	0,096236065030098	
4728,125	0,0172270219773054					4728,125	0,162560433149338	4728,125	0,220906332135201					4728,125	0,186655357480049	4728,125	0,216208070516586					4728,125	0,179244413971901	4728,125	0,16067399084568					4728,125	0,2280193567276	4728,125	0,609480559825897					4728,125	0,37117874622345	4728,125	0,142679393291473					4728,125	0,212769269943237	4728,125	0,0998058840632439					4728,125	0,055375624448061	4728,125	0,0415135584771633					4728,125	0,0958928763866425	
4731,25	0,020204858854413					4731,25	0,163977146148682	4731,25	0,221516579389572					4731,25	0,187778115272522	4731,25	0,216385141015053					4731,25	0,180975645780563	4731,25	0,161116525530815					4731,25	0,228150114417076	4731,25	0,610813319683075					4731,25	0,371218234300613	4731,25	0,14260645210743					4731,25	0,21285080909729	4731,25	0,0997908115386963					4731,25	0,0558252446353436	4731,25	0,0410794019699097					4731,25	0,0957509055733681	
4734,375	0,0229732263833284					4734,375	0,165257528424263	4734,375	0,221701398491859					4734,375	0,188958272337914	4734,375	0,216721042990685					4734,375	0,181800201535225	4734,375	0,161204993724823					4734,375	0,229278087615967	4734,375	0,609893202781677					4734,375	0,370835423469543	4734,375	0,142816513776779					4734,375	0,212288409471512	4734,375	0,099924810230732					4734,375	0,056416742503643	4734,375	0,0415349490940571					4734,375	0,0962072908878326	
4737,5	0,0262026768177748					4737,5	0,166398927569389	4737,5	0,222150772809982					4737,5	0,190387070178986	4737,5	0,21733532845974					4737,5	0,182640939950943	4737,5	0,160982936620712					4737,5	0,230374678969383	4737,5	0,609324514865875					4737,5	0,371551156044006	4737,5	0,142697870731354					4737,5	0,21156157553196	4737,5	0,100388914346695					4737,5	0,0570329129695892	4737,5	0,0424155220389366					4737,5	0,0967515185475349	
4740,625	0,0282060503959656					4740,625	0,16719876229763	4740,625	0,222843557596207					4740,625	0,191868603229523	4740,625	0,217684090137482					4740,625	0,184069216251373	4740,625	0,160765573382378					4740,625	0,230149671435356	4740,625	0,610866725444794					4740,625	0,372565478086472	4740,625	0,143230184912682					4740,625	0,21196323633194	4740,625	0,100191526114941					4740,625	0,0572073608636856	4740,625	0,0418742634356022					4740,625	0,0966941192746162	
4743,75	0,0324050895869732					4743,75	0,169246807694435	4743,75	0,22342249751091					4743,75	0,193115755915642	4743,75	0,218467101454735					4743,75	0,185004472732544	4743,75	0,16093036532402					4743,75	0,230406925082207	4743,75	0,607012927532196					4743,75	0,370664000511169	4743,75	0,14379757642746					4743,75	0,210824698209763	4743,75	0,0995170772075653					4743,75	0,0577269420027733	4743,75	0,0417223088443279					4743,75	0,0960757806897163	
4746,875	0,0355086326599121					4746,875	0,173428863286972	4746,875	0,224527090787888					4746,875	0,194491237401962	4746,875	0,219695702195168					4746,875	0,18646714091301	4746,875	0,161838471889496					4746,875	0,231050208210945	4746,875	0,608925759792328					4746,875	0,370739430189133	4746,875	0,14409926533699					4746,875	0,210710972547531	4746,875	0,0997255891561508					4746,875	0,0562405101954937	4746,875	0,0426560454070568					4746,875	0,0959059223532677	
4750	0,0374906212091446					4750	0,174393504858017	4750	0,225104331970215					4750	0,196274906396866	4750	0,220063209533691					4750	0,187631845474243	4750	0,162164181470871					4750	0,231517046689987	4750	0,609828650951386					4750	0,370882719755173	4750	0,144193664193153					4750	0,209274515509605	4750	0,0995893403887749					4750	0,0560326986014843	4750	0,0425681658089161					4750	0,0967791900038719	
4753,125	0,0437451042234898					4753,125	0,178224965929985	4753,125	0,227033361792564					4753,125	0,199091494083405	4753,125	0,220478564500809					4753,125	0,188427895307541	4753,125	0,162102431058884					4753,125	0,232926815748215	4753,125	0,612800240516663					4753,125	0,372500509023666	4753,125	0,144992768764496					4753,125	0,209068387746811	4753,125	0,0990946963429451					4753,125	0,0566593259572983	4753,125	0,0433213673532009					4753,125	0,0957040190696716	
4756,25	0,0465774312615395					4756,25	0,179384261369705	4756,25	0,227143451571465					4756,25	0,19943605363369	4756,25	0,220745846629143					4756,25	0,189673349261284	4756,25	0,16199703514576					4756,25	0,232862502336502	4756,25	0,608808815479279					4756,25	0,369774401187897	4756,25	0,143519654870033					4756,25	0,208025842905045	4756,25	0,0990464836359024					4756,25	0,0560324490070343	4756,25	0,0434137582778931					4756,25	0,0954092666506767	
4759,375	0,046547919511795					4759,375	0,180500835180283	4759,375	0,227476134896278					4759,375	0,200804769992828	4759,375	0,22119927406311					4759,375	0,191288381814957	4759,375	0,162160471081734					4759,375	0,233071014285088	4759,375	0,609925806522369					4759,375	0,370068430900574	4759,375	0,143712490797043					4759,375	0,207214951515198	4759,375	0,0990854799747467					4759,375	0,0556655824184418	4759,375	0,0432047173380852					4759,375	0,0953506678342819	
4762,5	0,0505013428628445					4762,5	0,182399109005928	4762,5	0,22826524078846					4762,5	0,201759204268456	4762,5	0,221673339605331					4762,5	0,191655680537224	4762,5	0,162688225507736					4762,5	0,233614653348923	4762,5	0,607717156410217					4762,5	0,369304001331329	4762,5	0,143986195325851					4762,5	0,205240204930305	4762,5	0,0985755547881126					4762,5	0,0554972179234028	4762,5	0,043876938521862					4762,5	0,0953237116336823	
4765,625	0,0485942363739014					4765,625	0,182470098137856	4765,625	0,228001952171326					4765,625	0,201158970594406	4765,625	0,222249329090118					4765,625	0,192100256681442	4765,625	0,163525298237801					4765,625	0,233925208449364	4765,625	0,608658254146576					4765,625	0,371365010738373	4765,625	0,145360723137856					4765,625	0,205897301435471	4765,625	0,101064510643482					4765,625	0,0562384240329266	4765,625	0,0442249402403831					4765,625	0,0963725969195366	
4768,75	0,0585075654089451					4768,75	0,188125133514404	4768,75	0,231161564588547					4768,75	0,204184293746948	4768,75	0,222258642315865					4768,75	0,192522585391998	4768,75	0,162733614444733					4768,75	0,235997781157494	4768,75	0,609305858612061					4768,75	0,36847460269928	4768,75	0,144198387861252					4768,75	0,204325497150421	4768,75	0,0983481332659721					4768,75	0,0547418408095837	4768,75	0,0444575920701027					4768,75	0,0952511057257652	
4771,875	0,0584979951381683					4771,875	0,187729194760323	4771,875	0,231401890516281					4771,875	0,203428879380226	4771,875	0,221823915839195					4771,875	0,193593591451645	4771,875	0,163037374615669					4771,875	0,236117854714394	4771,875	0,607037961483002					4771,875	0,367143005132675	4771,875	0,145038083195686					4771,875	0,203024968504906	4771,875	0,0995220616459847					4771,875	0,0548109300434589	4771,875	0,0454022213816643					4771,875	0,0953572914004326	
4775	0,0604710727930069					4775	0,188939049839973	4775	0,23197403550148					4775	0,203920006752014	4775	0,221977695822716					4775	0,194030791521072	4775	0,162939235568047					4775	0,235884696245193	4775	0,6052365899086					4775	0,366302847862244	4775	0,145227462053299					4775	0,201609656214714	4775	0,0993115901947021					4775	0,0550195798277855	4775	0,0459090508520603					4775	0,0953938364982605	
4778,125	0,0628060027956963					4778,125	0,191195979714394	4778,125	0,233307644724846					4778,125	0,204571142792702	4778,125	0,222438082098961					4778,125	0,195023775100708	4778,125	0,163019835948944					4778,125	0,236995473504066	4778,125	0,605527818202972					4778,125	0,366660982370377	4778,125	0,14555312693119					4778,125	0,201467379927635	4778,125	0,0990904793143272					4778,125	0,054631482809782	4778,125	0,0457728318870068					4778,125	0,0953794345259666	
4781,25	0,0639877617359161					4781,25	0,192355751991272	4781,25	0,234396651387215					4781,25	0,205046445131302	4781,25	0,222911715507507					4781,25	0,1954725086689	4781,25	0,163386404514313					4781,25	0,237676188349724	4781,25	0,605383574962616					4781,25	0,366911351680756	4781,25	0,146149262785912					4781,25	0,201961517333984	4781,25	0,0992907583713531					4781,25	0,0546309575438499	4781,25	0,0462145544588566					4781,25	0,095790296792984	
4784,375	0,0673239082098007					4784,375	0,194540902972221	4784,375	0,235754206776619					4784,375	0,205430313944817	4784,375	0,223395392298698					4784,375	0,196076765656471	4784,375	0,164417892694473					4784,375	0,237932622432709	4784,375	0,603975653648376					4784,375	0,366278052330017	4784,375	0,146811947226524					4784,375	0,201022654771805	4784,375	0,100363336503506					4784,375	0,0542582534253597	4784,375	0,0470671132206917					4784,375	0,0966326966881752	
4787,5	0,0711648091673851					4787,5	0,196643531322479	4787,5	0,237906351685524					4787,5	0,206933125853539	4787,5	0,223611399531364					4787,5	0,197355777025223	4787,5	0,164638429880142					4787,5	0,238998606801033	4787,5	0,607095658779144					4787,5	0,364841848611832	4787,5	0,145457848906517					4787,5	0,200597882270813	4787,5	0,0995395332574844					4787,5	0,0544273816049099	4787,5	0,0474963672459126					4787,5	0,0964191257953644	
4790,625	0,0689677372574806					4790,625	0,194647818803787	4790,625	0,237903490662575					4790,625	0,205177292227745	4790,625	0,223100394010544					4790,625	0,197891339659691	4790,625	0,16542749106884					4790,625	0,239116922020912	4790,625	0,60338568687439					4790,625	0,36190277338028	4790,625	0,145715966820717					4790,625	0,199517488479614	4790,625	0,10034055262804					4790,625	0,0549005791544914	4790,625	0,0482687242329121					4790,625	0,0966179668903351	
4793,75	0,0722330138087273					4793,75	0,19864559173584	4793,75	0,239188805222511					4793,75	0,205345153808594	4793,75	0,223826929926872					4793,75	0,19835838675499	4793,75	0,165535092353821					4793,75	0,239682495594025	4793,75	0,602716743946075					4793,75	0,362501978874207	4793,75	0,144909843802452					4793,75	0,198823809623718	4793,75	0,0997439697384834					4793,75	0,0546953342854977	4793,75	0,0492062270641327					4793,75	0,0960149988532066	
