Frequency in Hz	Acrylic_99_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_99_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_98_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_98_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_96_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_96_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_97_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_97_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_95_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_95_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_94_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_94_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_93_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_93_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_92_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_92_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_99_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_99_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_98_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_98_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_96_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_96_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_97_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_97_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_95_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_95_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_94_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_94_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_93_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_93_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_92_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_92_HF Sound Absorption Coefficient 1/3-octave	
4525	0,65231334195238					4525	0,844433928473244	4525	0,933616894447971					4525	0,924856655599775	4525	0,942753826921479					4525	0,967004506280861	4525	0,973410752167879					4525	0,946897819664938																																	
4528,125	0,653111284726682					4528,125	0,844466611831185	4528,125	0,933439481562705					4528,125	0,92480489002025	4528,125	0,942847229568542					4528,125	0,966922531315988	4528,125	0,973111905846695					4528,125	0,946871274777798																																	
4531,25	0,654406124822471					4531,25	0,845226250048344	4531,25	0,933707424192604					4531,25	0,925478201242787	4531,25	0,94294084074965					4531,25	0,966931376175212	4531,25	0,973142774266923					4531,25	0,946989532746188																																	
4534,375	0,648433080567746					4534,375	0,842880805437825	4534,375	0,933133261312816					4534,375	0,92454681273749	4534,375	0,942173688745149					4534,375	0,966782312961923	4534,375	0,973200702545771					4534,375	0,94615288579479																																	
4537,5	0,649248993600642					4537,5	0,843697708757848	4537,5	0,933446204478262					4537,5	0,924557029271097	4537,5	0,942547639655594					4537,5	0,966824196310507	4537,5	0,973477584960203					4537,5	0,946486276166431																																	
4540,625	0,648445485834864					4540,625	0,843136085168434	4540,625	0,932963040700579					4540,625	0,924397766636537	4540,625	0,942334565530439					4540,625	0,966800836619824	4540,625	0,973164532226578					4540,625	0,946306135920852																																	
4543,75	0,651940946876997					4543,75	0,84463561565781	4543,75	0,933672352071664					4543,75	0,925673333593933	4543,75	0,942831231852164					4543,75	0,967158525173755	4543,75	0,973485245606039					4543,75	0,946857752373422																																	
4546,875	0,65344388919621					4546,875	0,844849539575182	4546,875	0,933470437592107					4546,875	0,925926646912205	4546,875	0,943123972063453					4546,875	0,966982724991275	4546,875	0,973487860900171					4546,875	0,946931937563526																																	
4550	0,651258103591621					4550	0,844206400900441	4550	0,933467268747928					4550	0,925343916063442	4550	0,943012378942757					4550	0,967115319284347	4550	0,973444242358695					4550	0,946913032577285																																	
4553,125	0,653996302775809					4553,125	0,844916944797603	4553,125	0,933738495888844					4553,125	0,925609096432338	4553,125	0,943370090852641					4553,125	0,967063898468924	4553,125	0,973534127848765					4553,125	0,947023097068124																																	
4556,25	0,652457742200424					4556,25	0,845047334648174	4556,25	0,934142121493897					4556,25	0,926039810950612	4556,25	0,943300629480928					4556,25	0,967118520925735	4556,25	0,973625699764531					4556,25	0,947198564071766																																	
4559,375	0,648315130935415					4559,375	0,843859631174805	4559,375	0,933717860681492					4559,375	0,925649984523093	4559,375	0,942966148917228					4559,375	0,967083709683261	4559,375	0,9735524874551					4559,375	0,947324280902695																																	
4562,5	0,645929810554167					4562,5	0,84260383059008	4562,5	0,932963072605295					4562,5	0,924875562610518	4562,5	0,94238782348088					4562,5	0,966841686986831	4562,5	0,97323238709803					4562,5	0,947097641542009																																	
4565,625	0,650181651103626					4565,625	0,844216922684373	4565,625	0,933202416705295					4565,625	0,925539036330006	4565,625	0,942941703314949					4565,625	0,966861678321929	4565,625	0,973152663495287					4565,625	0,947170100150512																																	
4568,75	0,649620481620782					4568,75	0,844320604871455	4568,75	0,933358506001558					4568,75	0,925353247919538	4568,75	0,943129631055896					4568,75	0,967023476364882	4568,75	0,973423604372563					4568,75	0,947274314846736																																	
4571,875	0,652411094542107					4571,875	0,845383888570469	4571,875	0,933783760900474					4571,875	0,925633086429275	4571,875	0,943440235073327					4571,875	0,967002103710493	4571,875	0,973691739695018					4571,875	0,947364729480339																																	
4575	0,653385438070059					4575	0,845514682925197	4575	0,93393721728341					4575	0,925798853139804	4575	0,943582899904134					4575	0,967001494473664	4575	0,973377473550737					4575	0,947267813821865																																	
4578,125	0,652380313526698					4578,125	0,84502511499214	4578,125	0,933762631460044					4578,125	0,925586387000199	4578,125	0,943504121858708					4578,125	0,96704737046996	4578,125	0,97342547835312					4578,125	0,947046408753904																																	
4581,25	0,65141742679177					4581,25	0,844505824759823	4581,25	0,933813888833492					4581,25	0,925687198798776	4581,25	0,943573213630174					4581,25	0,967231790239128	4581,25	0,973514279632591					4581,25	0,947124712414249																																	
4584,375	0,648225451254517					4584,375	0,843726380945122	4584,375	0,933542613941101					4584,375	0,925529920119429	4584,375	0,943471647832618					4584,375	0,967344584211382	4584,375	0,973491212883338					4584,375	0,947187271309261																																	
4587,5	0,645239504116518					4587,5	0,842825996433096	4587,5	0,933081547638374					4587,5	0,92488540796214	4587,5	0,943179928881732					4587,5	0,967046534779538	4587,5	0,97342592222212					4587,5	0,946766262188022																																	
4590,625	0,648090596059478					4590,625	0,843523005611045	4590,625	0,933388961158398					4590,625	0,925203183958438	4590,625	0,943571344940203					4590,625	0,96705030957255	4590,625	0,973405998034502					4590,625	0,946535541240115																																	
4593,75	0,647949110446785					4593,75	0,84377226237043	4593,75	0,933502167647951					4593,75	0,925295889915989	4593,75	0,943869598449566					4593,75	0,967155426447946	4593,75	0,97344231429316					4593,75	0,946421082109342																																	
4596,875	0,647411057015481					4596,875	0,843966802076151	4596,875	0,933448290122913					4596,875	0,925282563403269	4596,875	0,943821691369796					4596,875	0,967248281695193	4596,875	0,973367876844779					4596,875	0,946345898657667																																	
4600	0,645689266408115					4600	0,843538160165665	4600	0,933479067382867					4600	0,925295042005544	4600	0,943542362069032					4600	0,967214983004926	4600	0,973263298368361					4600	0,946081506493448																																	
4603,125	0,645489205907637					4603,125	0,843066761859373	4603,125	0,933550588153041					4603,125	0,925369736404393	4603,125	0,943214973937722					4603,125	0,967115545414367	4603,125	0,973397638491657					4603,125	0,945088892936743																																	
4606,25	0,650999262267222					4606,25	0,845445415110863	4606,25	0,934093808098437					4606,25	0,926287270656794	4606,25	0,944019526855616					4606,25	0,967226602332226	4606,25	0,97355692079315					4606,25	0,945117347450895																																	
4609,375	0,648971393125989					4609,375	0,845408010136545	4609,375	0,933633904571512					4609,375	0,92587669142188	4609,375	0,944263672974417					4609,375	0,967178920687072	4609,375	0,973432803469657					4609,375	0,944718870678123																																	
4612,5	0,647998344401308					4612,5	0,844846304815135	4612,5	0,933527712791007					4612,5	0,925584487783856	4612,5	0,944143848467817					4612,5	0,967136909537714	4612,5	0,973358890717441					4612,5	0,944416773259378																																	
4615,625	0,645364792823556					4615,625	0,844021370906094	4615,625	0,933334776938375					4615,625	0,92549376278266	4615,625	0,943966411588942					4615,625	0,967259836744685	4615,625	0,973534644308332					4615,625	0,94391092028011																																	
4618,75	0,649273695990245					4618,75	0,844919226852922	4618,75	0,933591655800026					4618,75	0,925770605393265	4618,75	0,944007693522848					4618,75	0,967148894635065	4618,75	0,973557697964406					4618,75	0,943688260528909																																	
4621,875	0,645836415906784					4621,875	0,843870087030998	4621,875	0,933620782827506					4621,875	0,925144616887756	4621,875	0,944018319314707					4621,875	0,967009221969662	4621,875	0,973332140072754					4621,875	0,943309498138822																																	
4625	0,645847660277063					4625	0,84449780631323	4625	0,93377294129978					4625	0,925387661158285	4625	0,944108305646205					4625	0,967228162872855	4625	0,973451475916644					4625	0,94320928182594																																	
4628,125	0,645892293422411					4628,125	0,844183157855344	4628,125	0,933993619772528					4628,125	0,925452903755652	4628,125	0,944275768919133					4628,125	0,967234527248931	4628,125	0,973404570409045					4628,125	0,943025965433485																																	
4631,25	0,645807945626479					4631,25	0,844122252190866	4631,25	0,933955151135465					4631,25	0,925567006704692	4631,25	0,944286338736429					4631,25	0,967300672167679	4631,25	0,973427489824049					4631,25	0,942664728137288																																	
4634,375	0,648519681935861					4634,375	0,844953319888267	4634,375	0,933940136777315					4634,375	0,926149838120985	4634,375	0,944392201585317					4634,375	0,967348436654153	4634,375	0,97327902154956					4634,375	0,942447063202489																																	
4637,5	0,647722681384432					4637,5	0,845118561707084	4637,5	0,933460555285643					4637,5	0,925988762374678	4637,5	0,944351258472613					4637,5	0,967520364817523	4637,5	0,973239069926245					4637,5	0,942408130412477																																	
4640,625	0,647206414218894					4640,625	0,845230454267349	4640,625	0,93372672432078					4640,625	0,926110595543652	4640,625	0,944417910582487					4640,625	0,967441119973164	4640,625	0,973263338985771					4640,625	0,942350037395155																																	
4643,75	0,644611710307182					4643,75	0,84374792232332	4643,75	0,933629219973969					4643,75	0,925420850978682	4643,75	0,944264989920793					4643,75	0,967149403981328	4643,75	0,973187399938778					4643,75	0,941625622000996																																	
4646,875	0,643829052525421					4646,875	0,843424017708562	4646,875	0,933345976025199					4646,875	0,925387244586245	4646,875	0,944245920286411					4646,875	0,967241248332592	4646,875	0,973267050218207					4646,875	0,941439413556865																																	
4650	0,646588383120477					4650	0,844432891936681	4650	0,93349749453552					4650	0,925811098813212	4650	0,94427761030135					4650	0,967256595925066	4650	0,973303629123482					4650	0,941384530271046																																	
4653,125	0,645548251491249					4653,125	0,843752960424667	4653,125	0,933347646813467					4653,125	0,925247110951853	4653,125	0,944102740211966					4653,125	0,967323083962905	4653,125	0,973222560057602					4653,125	0,941180372002987																																	
4656,25	0,646790965892037					4656,25	0,844252272550275	4656,25	0,933733616642192					4656,25	0,925816181193567	4656,25	0,944342790222619					4656,25	0,96750495525645	4656,25	0,973159511810333					4656,25	0,941513174189112																																	
4659,375	0,64374837216489					4659,375	0,84293044048843	4659,375	0,933813472336731					4659,375	0,925284294960504	4659,375	0,944348248648599					4659,375	0,967296317330885	4659,375	0,973141027755597					4659,375	0,941573351706601																																	
4662,5	0,641138930909273					4662,5	0,841970170774222	4662,5	0,933365971572301					4662,5	0,924945546233207	4662,5	0,944389643852318					4662,5	0,967464446983023	4662,5	0,973199934597298					4662,5	0,941305881843715																																	
4665,625	0,645203633862172					4665,625	0,843561131129278	4665,625	0,933402916581198					4665,625	0,925307613091441	4665,625	0,94428782247335					4665,625	0,967479546901593	4665,625	0,973281861144241					4665,625	0,941270723651464																																	
4668,75	0,64428688152904					4668,75	0,843139112180114	4668,75	0,933028490143065					4668,75	0,925142593373514	4668,75	0,944148095069168					4668,75	0,967489863970595	4668,75	0,973299005713519					4668,75	0,941112116979804																																	
4671,875	0,642974255367651					4671,875	0,842590020167504	4671,875	0,932972743687633					4671,875	0,925025263546963	4671,875	0,943985305654216					4671,875	0,967523132418374	4671,875	0,973183629594346					4671,875	0,940872214172686																																	
4675	0,640414506605016					4675	0,841594644756364	4675	0,932752292876605					4675	0,924612315949027	4675	0,943583697757003					4675	0,967267621128696	4675	0,972878373745551					4675	0,940480939732788																																	
4678,125	0,643263266429255					4678,125	0,843161339222488	4678,125	0,932930460405072					4678,125	0,925076176901609	4678,125	0,94396442114804					4678,125	0,967194575694975	4678,125	0,973045480419066					4678,125	0,940682193728566																																	
4681,25	0,640878799260322					4681,25	0,841760020502312	4681,25	0,933173367927429					4681,25	0,924791646210239	4681,25	0,944409786153772					4681,25	0,9674367699444	4681,25	0,973188639155664					4681,25	0,940927125882716																																	
4684,375	0,637785648909148					4684,375	0,840435243822863	4684,375	0,933172210379761					4684,375	0,924189677980626	4684,375	0,944139793689763					4684,375	0,967446323949615	4684,375	0,973088233747196					4684,375	0,94063670478612																																	
4687,5	0,637520758934106					4687,5	0,840845790809235	4687,5	0,932779330665639					4687,5	0,923934205080008	4687,5	0,94393654502978					4687,5	0,967441855377832	4687,5	0,972801602036643					4687,5	0,940397162755918																																	
4690,625	0,636265208710715					4690,625	0,840167573464732	4690,625	0,932474532976525					4690,625	0,92359721643524	4690,625	0,943759934204543					4690,625	0,967506841624612	4690,625	0,972698711980619					4690,625	0,940142960461581																																	
