Frequency in Hz	Wool_99_HF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_99_LF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_99_LF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_99_HF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_98_HF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_98_LF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_97_LF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_97_HF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_96_HF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_96_LF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_95_LF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_95_HF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_94_HF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_94_LF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_93_LF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_93_HF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_92_HF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_99_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_99_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_99_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_99_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_98_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_98_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_97_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_97_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_96_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_96_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_95_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_95_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_94_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_94_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_93_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_93_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_92_HF Sound Absorption Coefficient 1/3-octave	
1334,375	0,344563392826308	878,125	0,233509890935295	878,125	0,438088859306052	1334,375	0,686557426559507	1334,375	0,887892109213544	878,125	0,639260720416175	878,125	0,625580522761474	1334,375	0,878775577014123	1334,375	0,890278442225318	878,125	0,657352120397965	878,125	0,648480166089943	1334,375	0,818483826925344	1334,375	0,745302306898703	878,125	0,593834872580944	878,125	0,515423596403053	1334,375	0,605475289737256	1334,375	0,576855122237466																																			
1337,5	0,346214472216041	881,25	0,239354830911917	881,25	0,443627964437242	1337,5	0,688282654923964	1337,5	0,888660930457039	881,25	0,644902124902354	881,25	0,632528854319691	1337,5	0,87871098615411	1337,5	0,890233275399147	881,25	0,657566258116785	881,25	0,648840260454527	1337,5	0,817102399180934	1337,5	0,743295294432584	881,25	0,592984896586122	881,25	0,514515419609304	1337,5	0,606923391338544	1337,5	0,579205025518864																																			
1340,625	0,351141158952494					1340,625	0,691823711799782	1340,625	0,890218955193769					1340,625	0,878714844239661	1340,625	0,890548581314821					1340,625	0,81537301416403	1340,625	0,741444143380523					1340,625	0,609147790641568	1340,625	0,582517973872686																																			
1343,75	0,348958645623358					1343,75	0,691693894986673	1343,75	0,890486044476674					1343,75	0,878110135960081	1343,75	0,890492913313149					1343,75	0,813187335112809	1343,75	0,738035022172795					1343,75	0,607581581285694	1343,75	0,582342682469641																																			
1346,875	0,352635634101602					1346,875	0,695275025081436	1346,875	0,89217886649139					1346,875	0,878212983727572	1346,875	0,890775996826756					1346,875	0,812059689635808	1346,875	0,736269349310883					1346,875	0,610025860300423	1346,875	0,585442462855822																																			
1350	0,350009730372911					1350	0,695605898568229	1350	0,892901432418109					1350	0,877777332230542	1350	0,890525067598652					1350	0,810174049912756	1350	0,732848676747847					1350	0,609559608098834	1350	0,585360443934175																																			
1353,125	0,349237087254429					1353,125	0,696051652488407	1353,125	0,893292640532063					1353,125	0,877306114688822	1353,125	0,890410787559104					1353,125	0,808619877990467	1353,125	0,730203665206441					1353,125	0,608901665534912	1353,125	0,585581511201368																																			
1356,25	0,346156664531607					1356,25	0,695901233887097	1356,25	0,894006637482279					1356,25	0,87666762164874	1356,25	0,890062324662289					1356,25	0,805194235159806	1356,25	0,725551302415628					1356,25	0,606549055754794	1356,25	0,586032502770784																																			
1359,375	0,353347240673727					1359,375	0,70073395471525	1359,375	0,895665166511447					1359,375	0,877294958746517	1359,375	0,890927214500516					1359,375	0,805387344548271	1359,375	0,726081007006387					1359,375	0,61167939052158	1359,375	0,590910946195774																																			
1362,5	0,355209965323297					1362,5	0,70289461098497	1362,5	0,896713146795667					1362,5	0,877218367242902	1362,5	0,891132081415322					1362,5	0,8037507494378	1362,5	0,72458310815697					1362,5	0,612830211524697	1362,5	0,593254437660691																																			
1365,625	0,354142023609672					1365,625	0,703531072780229	1365,625	0,897224037258967					1365,625	0,87685430030409	1365,625	0,891259417704254					1365,625	0,802134327585825	1365,625	0,723010540943107					1365,625	0,61275171904024	1365,625	0,594216680116851																																			
1368,75	0,356261823033713					1368,75	0,705665645413496	1368,75	0,897981524637172					1368,75	0,876604331015933	1368,75	0,891554785122119					1368,75	0,801333501347597	1368,75	0,721917860032961					1368,75	0,614272258502475	1368,75	0,597422245866028																																			
1371,875	0,356192519880257					1371,875	0,707168352953715	1371,875	0,898979654313159					1371,875	0,876700841293654	1371,875	0,891990518444473					1371,875	0,800239389600729	1371,875	0,720702481247177					1371,875	0,615501177870878	1371,875	0,600499360741184																																			
1375	0,351805873976066					1375	0,705865482260551	1375	0,898968140012218					1375	0,876228521490765	1375	0,891896085914985					1375	0,798328325840645	1375	0,718025800528631					1375	0,614331870559397	1375	0,600067792502067																																			
1378,125	0,350831465371315					1378,125	0,706109263645955	1378,125	0,899137119728799					1378,125	0,875770031284511	1378,125	0,891944259889362					1378,125	0,797723173660282	1378,125	0,717391915735312					1378,125	0,614683497401552	1378,125	0,601623108203367																																			
1381,25	0,353273545468563					1381,25	0,709293664359748	1381,25	0,900589817839394					1381,25	0,875897560008169	1381,25	0,892533665222416					1381,25	0,796987953476571	1381,25	0,715981455255308					1381,25	0,615672356989171	1381,25	0,606442253118391																																			
1384,375	0,352579487920153					1384,375	0,710119974686606	1384,375	0,900932341254099					1384,375	0,875296156306378	1384,375	0,892821331593059					1384,375	0,796022498504859	1384,375	0,713983989523829					1384,375	0,61537108351125	1384,375	0,607133608814917																																			
1387,5	0,354524622517002					1387,5	0,712151580752431	1387,5	0,901644419375038					1387,5	0,875503253364444	1387,5	0,893331955821423					1387,5	0,796405923408859	1387,5	0,714835743422831					1387,5	0,616632054788378	1387,5	0,610947574999848																																			
1390,625	0,359445672521188					1390,625	0,715509289220392	1390,625	0,902690864204009					1390,625	0,875691781070045	1390,625	0,893889986237423					1390,625	0,796003224512763	1390,625	0,714824669888936					1390,625	0,618670841103731	1390,625	0,616640418110951																																			
1393,75	0,362541794091614					1393,75	0,717890544240353	1393,75	0,903640111537655					1393,75	0,876049577981847	1393,75	0,894544337691893					1393,75	0,795927325265477	1393,75	0,71489113679787					1393,75	0,620811364355308	1393,75	0,621772764146038																																			
1396,875	0,361471416515724					1396,875	0,718390778916435	1396,875	0,904014434161041					1396,875	0,876012571433354	1396,875	0,894678650202114					1396,875	0,795150563713348	1396,875	0,714591606694104					1396,875	0,621925058303352	1396,875	0,625937894825884																																			
1400	0,364898729898851					1400	0,721197648052836	1400	0,904802195956544					1400	0,8762889879578	1400	0,894793322048591					1400	0,794200153500343	1400	0,71334551056756					1400	0,622715301763882	1400	0,631527873541694																																			
1403,125	0,362552371264958					1403,125	0,721246947791013	1403,125	0,905097752892379					1403,125	0,876250757806411	1403,125	0,894592917992944					1403,125	0,792742497548233	1403,125	0,711420796018381					1403,125	0,62192039553454	1403,125	0,635295094052227																																			
1406,25	0,360741380376044					1406,25	0,721333368264209	1406,25	0,905338756227961					1406,25	0,876548449550068	1406,25	0,894516615249532					1406,25	0,791933774754836	1406,25	0,710565859334701					1406,25	0,623282412275263	1406,25	0,639719215396139																																			
1409,375	0,362474565659167					1409,375	0,723752256425626	1409,375	0,906140458464105					1409,375	0,87730210108509	1409,375	0,89477565230853					1409,375	0,791359881291966	1409,375	0,710134272649307					1409,375	0,625127685770792	1409,375	0,647373271366396																																			
1412,5	0,365421532713375					1412,5	0,725864136909736	1412,5	0,906950803868279					1412,5	0,877682619819184	1412,5	0,894775014397794					1412,5	0,791251243545892	1412,5	0,710490935229542					1412,5	0,626568375995685	1412,5	0,653476106073711																																			
1415,625	0,364679738708697					1415,625	0,726949918279815	1415,625	0,907666495204738					1415,625	0,878197858050233	1415,625	0,894421709004558					1415,625	0,790546921923697	1415,625	0,708738253770883					1415,625	0,627476205542493	1415,625	0,661250759575489																																			
1418,75	0,364246276544002					1418,75	0,72738492999705	1418,75	0,90801954286916					1418,75	0,878446971722125	1418,75	0,893937975628858					1418,75	0,789120527991505	1418,75	0,707896313546986					1418,75	0,628081412152217	1418,75	0,667852010123875																																			
1421,875	0,367074909385969					1421,875	0,729655903520325	1421,875	0,908842740205057					1421,875	0,878877117750506	1421,875	0,893879229032695					1421,875	0,788793932900622	1421,875	0,708436960661023					1421,875	0,630619807375668	1421,875	0,67586520196597																																			
1425	0,366797962366173					1425	0,730260137940975	1425	0,909375942262153					1425	0,878865302480097	1425	0,89357189770841					1425	0,787916017934768	1425	0,706959677202741					1425	0,631292825544809	1425	0,683396785696979																																			
1428,125	0,364121359350212					1428,125	0,731069814376744	1428,125	0,909977660612821					1428,125	0,879083982325725	1428,125	0,893587525487242					1428,125	0,786376415197612	1428,125	0,706091315099813					1428,125	0,631549774739876	1428,125	0,694826226969737																																			
1431,25	0,366977656999541					1431,25	0,733166027997852	1431,25	0,910735329979739					1431,25	0,879300557291054	1431,25	0,893798246848382					1431,25	0,786416946820381	1431,25	0,706395558375554					1431,25	0,633670061427779	1431,25	0,704197807035395																																			
1434,375	0,369198312231986					1434,375	0,735237951236208	1434,375	0,911814935370606					1434,375	0,879700050731346	1434,375	0,89400684529117					1434,375	0,78590033898535	1434,375	0,706386200756972					1434,375	0,636000268082011	1434,375	0,715559568362127																																			
1437,5	0,375191695089444					1437,5	0,739263945093834	1437,5	0,913820132328058					1437,5	0,88053995757255	1437,5	0,894565216699896					1437,5	0,786130370823333	1437,5	0,707457594612658					1437,5	0,640386836320208	1437,5	0,730500964016366																																			
1440,625	0,372015760048498					1440,625	0,738053701012484	1440,625	0,913428323119695					1440,625	0,880057884169217	1440,625	0,893848294242213					1440,625	0,784388009533273	1440,625	0,70464087324335					1440,625	0,63905448758802	1440,625	0,738121211578815																																			
1443,75	0,37087393657532					1443,75	0,739370818549702	1443,75	0,915011013422251					1443,75	0,880729671598866	1443,75	0,894102999581404					1443,75	0,784251516640575	1443,75	0,704007476041308					1443,75	0,641421267787546	1443,75	0,759508713867119																																			
1446,875	0,375423105318577					1446,875	0,741866207827683	1446,875	0,916076004950024					1446,875	0,880996559811756	1446,875	0,894314868696015					1446,875	0,784484515705683	1446,875	0,704869480901807					1446,875	0,644070543695575	1446,875	0,766997112699876																																			
1450	0,377318561279314					1450	0,743824031979857	1450	0,917427629430758					1450	0,881137810209725	1450	0,89462228505408					1450	0,784477652595166	1450	0,704815199784694					1450	0,646576526845997	1450	0,780456191293955																																			
1453,125	0,377742101029899					1453,125	0,744845711266119	1453,125	0,918484036485998					1453,125	0,88131412204962	1453,125	0,894720455201381					1453,125	0,784433132154496	1453,125	0,704624266988511					1453,125	0,648686751003949	1453,125	0,791946452307997																																			
1456,25	0,378197846551891					1456,25	0,746006626332336	1456,25	0,919889067837508					1456,25	0,881633440496899	1456,25	0,894771874267604					1456,25	0,783906409672379	1456,25	0,703717727400651					1456,25	0,651318478395684	1456,25	0,805952308137885																																			
1459,375	0,38064175690977					1459,375	0,747899934290157	1459,375	0,921172609223132					1459,375	0,881831464445646	1459,375	0,894861982294215					1459,375	0,783991803409833	1459,375	0,703710101160551					1459,375	0,654091468406712	1459,375	0,814154424696998																																			
1462,5	0,384678359467615					1462,5	0,750549607410109	1462,5	0,922842994027049					1462,5	0,882204723097891	1462,5	0,895275946956044					1462,5	0,784479866910902	1462,5	0,704195505776387					1462,5	0,657981583076855	1462,5	0,819989817676078																																			
1465,625	0,381340620305441					1465,625	0,750193754467004	1465,625	0,923543814199779					1465,625	0,882155871903743	1465,625	0,894918072731993					1465,625	0,783142320025729	1465,625	0,7026505644643					1465,625	0,659251707142091	1465,625	0,82898653794099																																			
1468,75	0,385388511893829					1468,75	0,752579119604809	1468,75	0,925960473777662					1468,75	0,882422997885848	1468,75	0,895298443538055					1468,75	0,783504765935802	1468,75	0,702774732304591					1468,75	0,66446076196081	1468,75	0,831479397717072																																			
1471,875	0,384661639014133					1471,875	0,753372980709488	1471,875	0,927446586955523					1471,875	0,882576354357346	1471,875	0,89572412418623					1471,875	0,783097507418645	1471,875	0,702008440110829					1471,875	0,667921315279195	1471,875	0,83324141899649																																			
1475	0,383440208564563					1475	0,753635982899806	1475	0,928316966854609					1475	0,882436362107854	1475	0,895489735019157					1475	0,782442581806341	1475	0,701117398415786					1475	0,669981346897155	1475	0,833680488926974																																			
1478,125	0,38647002006258					1478,125	0,755464833754226	1478,125	0,93015620312966					1478,125	0,882765401407613	1478,125	0,895867358067629					1478,125	0,78264864000467	1478,125	0,701313097951132					1478,125	0,674922903888061	1478,125	0,827728502452036																																			
1481,25	0,390621665731396					1481,25	0,757781678438769	1481,25	0,931659463687731					1481,25	0,882982030597299	1481,25	0,896567798272116					1481,25	0,783032740390487	1481,25	0,701971940329967					1481,25	0,679248861989295	1481,25	0,821112395704486																																			
1484,375	0,392177076525758					1484,375	0,75969771344175	1484,375	0,933948056088912					1484,375	0,883108475850141	1484,375	0,897256647398492					1484,375	0,783073100607436	1484,375	0,701788575799548					1484,375	0,685921257019191	1484,375	0,809056000081616																																			
1487,5	0,384973746822668					1487,5	0,757330751829721	1487,5	0,934543919373187					1487,5	0,882447058000643	1487,5	0,896776440492151					1487,5	0,781246616441017	1487,5	0,699257662929264					1487,5	0,687541004940038	1487,5	0,802397657446387																																			
1490,625	0,387810760071751					1490,625	0,759039436417066	1490,625	0,936073475129703					1490,625	0,882615403290477	1490,625	0,897122817427152					1490,625	0,781633583195743	1490,625	0,699605935942445					1490,625	0,693404762180008	1490,625	0,789968515074421																																			
1493,75	0,386819125646543					1493,75	0,75940218498538	1493,75	0,937485793679497					1493,75	0,882494082294014	1493,75	0,897297434400595					1493,75	0,78097553324053	1493,75	0,69844402757224					1493,75	0,698459222258087	1493,75	0,776736494453017																																			
1496,875	0,386732557112424					1496,875	0,759757337960347	1496,875	0,938291451791073					1496,875	0,882144579645977	1496,875	0,897237714390928					1496,875	0,780259480819138	1496,875	0,697538970264409					1496,875	0,701813003482128	1496,875	0,767274379586347																																			
1500	0,388532744636212					1500	0,761663078753426	1500	0,940377343522306					1500	0,882686793998008	1500	0,898227302861154					1500	0,780739685293535	1500	0,698199270408922					1500	0,711288371261591	1500	0,749187497332463																																			
1503,125	0,392451247497347					1503,125	0,764162775026129	1503,125	0,942020558385686					1503,125	0,882832040830079	1503,125	0,898646001491806					1503,125	0,781094535480742	1503,125	0,698594253812453					1503,125	0,717941988193328	1503,125	0,737348620838867																																			
1506,25	0,394908529509506					1506,25	0,766212163070081	1506,25	0,94318620147157					1506,25	0,882830482724917	1506,25	0,898810695419246					1506,25	0,781317256560769	1506,25	0,698694785036812					1506,25	0,722379042740924	1506,25	0,729295851541835																																			
1509,375	0,391390044960935					1509,375	0,765906561083884	1509,375	0,944527931704892					1509,375	0,882454218803492	1509,375	0,899073723393409					1509,375	0,78023794250293	1509,375	0,69741382160336					1509,375	0,730706293108466	1509,375	0,711716689580231																																			
1512,5	0,392458897203275					1512,5	0,766843134318964	1512,5	0,945647334377695					1512,5	0,882633935858823	1512,5	0,899356744229428					1512,5	0,780279846031769	1512,5	0,697537218151004					1512,5	0,736313387795476	1512,5	0,702953374562489																																			
1515,625	0,38890472193731					1515,625	0,766413345380364	1515,625	0,946513992015046					1515,625	0,882246670486689	1515,625	0,899300689138094					1515,625	0,779678084491572	1515,625	0,696553498728637					1515,625	0,740594982726075	1515,625	0,693395772526982																																			
