Frequency in Hz	Wool_92_HF_1 Sound Absorption Coefficient continuous	Frequency in Hz	Wool_92_LF_1 Sound Absorption Coefficient continuous	Frequency in Hz	Wool_93_HF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_93_LF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_94_LF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_94_HF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_95_HF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_95_LF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_96_LF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_96_HF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_97_HF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_97_LF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_98_LF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_98_HF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_99_HF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_99_LF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_92_HF_1 Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_92_LF_1 Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_93_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_93_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_94_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_94_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_95_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_95_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_96_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_96_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_97_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_97_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_98_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_98_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_99_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_99_LF Sound Absorption Coefficient 1/3-octave	
4556,25	0,939451048345121			4556,25	0,944699459790536					4556,25	0,928034001211181	4556,25	0,923934904395772					4556,25	0,899028011252347	4556,25	0,857678348061442					4556,25	0,742443260285121	4556,25	0,539179619304242																																			
4559,375	0,93961844774608			4559,375	0,944882453081204					4559,375	0,9282211182352	4559,375	0,92408835327151					4559,375	0,899586980791841	4559,375	0,857549826438263					4559,375	0,741338835832549	4559,375	0,53648726484496																																			
4562,5	0,939216360971632			4562,5	0,944377364906161					4562,5	0,927728237002091	4562,5	0,923358551371124					4562,5	0,898191730127466	4562,5	0,856542977531896					4562,5	0,741079656644904	4562,5	0,535950116675383																																			
4565,625	0,939593977400237			4565,625	0,944808042092373					4565,625	0,927656386043563	4565,625	0,923905723783908					4565,625	0,899161821757727	4565,625	0,856727449397131					4565,625	0,741804790114788	4565,625	0,538244094110216																																			
4568,75	0,940019171459137			4568,75	0,944931702060507					4568,75	0,92759303812034	4568,75	0,924435845041882					4568,75	0,899312190379641	4568,75	0,856237852211126					4568,75	0,740697799825238	4568,75	0,536737919544676																																			
4571,875	0,940084425543432			4571,875	0,945169269064156					4571,875	0,928535941642151	4571,875	0,924952923526739					4571,875	0,899797259071491	4571,875	0,85760824860557					4571,875	0,742693566478261	4571,875	0,539660708420185																																			
4575	0,940425224908196			4575	0,945056435132558					4575	0,928883758416698	4575	0,924824852475492					4575	0,90006690542204	4575	0,858122576086502					4575	0,744328871739081	4575	0,540167460477261																																			
4578,125	0,940824855954862			4578,125	0,945412170404646					4578,125	0,929111474573385	4578,125	0,925279425907129					4578,125	0,901174019227619	4578,125	0,859575309074524					4578,125	0,745899491967186	4578,125	0,542970313692146																																			
4581,25	0,941054059108083			4581,25	0,945665743969457					4581,25	0,928875440226156	4581,25	0,925355503013571					4581,25	0,901436762032756	4581,25	0,860091488211558					4581,25	0,747077184905862	4581,25	0,546418206566345																																			
4584,375	0,940702594991661			4584,375	0,945341757966275					4584,375	0,929124928050704	4584,375	0,925083179868785					4584,375	0,900811817060202	4584,375	0,859515307123213					4584,375	0,746220827102144	4584,375	0,544420547035023																																			
4587,5	0,940854986321725			4587,5	0,945225669785318					4587,5	0,929241262707831	4587,5	0,925204766173922					4587,5	0,900519583057465	4587,5	0,859028723408408					4587,5	0,745172736269425	4587,5	0,540915472192729																																			
4590,625	0,941171214906466			4590,625	0,945322958209832					4590,625	0,929132737405503	4590,625	0,925183639224841					4590,625	0,900596198083531	4590,625	0,859359657633441					4590,625	0,745261897497031	4590,625	0,540529314512446																																			
4593,75	0,940967525201799			4593,75	0,945391333547454					4593,75	0,929027652084803	4593,75	0,925284544833928					4593,75	0,900684866008018	4593,75	0,859476874016538					4593,75	0,745523298658023	4593,75	0,541823575633132																																			
4596,875	0,941426345264079			4596,875	0,945889748182544					4596,875	0,929914622500687	4596,875	0,926253394095206					4596,875	0,901815602742744	4596,875	0,860706278178691					4596,875	0,748042788836423	4596,875	0,546264922400098																																			
4600	0,941446218181957			4600	0,945514561774945					4600	0,929118223289868	4600	0,925456974935739					4600	0,901324786543974	4600	0,860391328750822					4600	0,746047031988348	4600	0,543965696401087																																			
4603,125	0,941730611944853			4603,125	0,944932529666594					4603,125	0,928945664627377	4603,125	0,924904914882426					4603,125	0,900633103514174	4603,125	0,859900475328284					4603,125	0,745355710657031	4603,125	0,540542351414921																																			
4606,25	0,942455541502825			4606,25	0,945350003329338					4606,25	0,92959465015677	4606,25	0,925705827349885					4606,25	0,901684770808944	4606,25	0,860863045998372					4606,25	0,748358694195071	4606,25	0,544947547379483																																			
4609,375	0,942088222928706			4609,375	0,945248916785769					4609,375	0,929536683853638	4609,375	0,925596243571829					4609,375	0,901535691008393	4609,375	0,860197195559521					4609,375	0,746847204166977	4609,375	0,54221955586916																																			
4612,5	0,942168982847326			4612,5	0,945293813509649					4612,5	0,929584251570657	4612,5	0,92553469974588					4612,5	0,901625457503321	4612,5	0,860664958435031					4612,5	0,748251595881156	4612,5	0,544069530885582																																			
4615,625	0,942735529485916			4615,625	0,94559689165558					4615,625	0,929869164906069	4615,625	0,926074444179995					4615,625	0,90251447827946	4615,625	0,862005156829905					4615,625	0,750158309221799	4615,625	0,547400042019193																																			
4618,75	0,942782452618744			4618,75	0,945296632785576					4618,75	0,929385685258414	4618,75	0,925537458122483					4618,75	0,902148455038978	4618,75	0,861218546268125					4618,75	0,748171460704051	4618,75	0,545287109808218																																			
4621,875	0,942959797956427			4621,875	0,94507747478782					4621,875	0,929325955447707	4621,875	0,925374777878929					4621,875	0,901915178644825	4621,875	0,861609584025759					4621,875	0,750503545963574	4621,875	0,54702258037137																																			
4625	0,943220032850209			4625	0,94592650793862					4625	0,929902194335791	4625	0,926410296195483					4625	0,90278564597478	4625	0,863236915011847					4625	0,75399217975221	4625	0,553146129625943																																			
4628,125	0,943037678248936			4628,125	0,945260231519011					4628,125	0,929520222888869	4628,125	0,926385912214056					4628,125	0,902840988443235	4628,125	0,86237053790578					4628,125	0,751688897527015	4628,125	0,551158959293633																																			
4631,25	0,943456019601602			4631,25	0,945297415026481					4631,25	0,930395525643016	4631,25	0,926503706802598					4631,25	0,902943942932928	4631,25	0,86285044364293					4631,25	0,75214951227653	4631,25	0,551826230798545																																			
4634,375	0,943605985728773			4634,375	0,94510663752601					4634,375	0,93001396122485	4634,375	0,926225148277427					4634,375	0,902057110795106	4634,375	0,861935513759029					4634,375	0,750842415043981	4634,375	0,547507504335728																																			
4637,5	0,943772953796795			4637,5	0,945160978198108					4637,5	0,929652763657474	4637,5	0,926048329798337					4637,5	0,902634927315951	4637,5	0,862332184172531					4637,5	0,751734836724749	4637,5	0,547510871085875																																			
4640,625	0,944201895656414			4640,625	0,945158008308752					4640,625	0,92959020924483	4640,625	0,926162100301493					4640,625	0,903452168950717	4640,625	0,862993581633129					4640,625	0,751981093627557	4640,625	0,547777134491703																																			
4643,75	0,944357327231524			4643,75	0,944933610161377					4643,75	0,929580306965305	4643,75	0,926440273316745					4643,75	0,902734436943572	4643,75	0,863744045895912					4643,75	0,752858317745245	4643,75	0,552111972661031																																			
4646,875	0,944197591275562			4646,875	0,944820640920697					4646,875	0,929654288195849	4646,875	0,926522986669269					4646,875	0,902335518625364	4646,875	0,863534319214572					4646,875	0,753563074302	4646,875	0,551789502441541																																			
4650	0,943726567423447			4650	0,944639409032729					4650	0,929655359445465	4650	0,926881416725307					4650	0,902447339098252	4650	0,863919911027172					4650	0,753970163048717	4650	0,551910457765732																																			
4653,125	0,943997260082087			4653,125	0,94468504827975					4653,125	0,929247430771045	4653,125	0,926655455613436					4653,125	0,901988826325058	4653,125	0,863772984907219					4653,125	0,753209693129666	4653,125	0,549086299809842																																			
4656,25	0,944203805373003			4656,25	0,944480281810324					4656,25	0,928961552973525	4656,25	0,926543293121161					4656,25	0,902009690020979	4656,25	0,8633239584953					4656,25	0,753520746931031	4656,25	0,549734207974755																																			
4659,375	0,944087745447834			4659,375	0,944496152824451					4659,375	0,929041197403313	4659,375	0,926434759194404					4659,375	0,901933884150298	4659,375	0,863117962762046					4659,375	0,753985535836335	4659,375	0,548358754610525																																			
4662,5	0,944073712975378			4662,5	0,94358595476782					4662,5	0,928408017648936	4662,5	0,925510081718314					4662,5	0,900198635327748	4662,5	0,861123094844544					4662,5	0,749473933315772	4662,5	0,543153411306811																																			
4665,625	0,944316031039604			4665,625	0,943918339028776					4665,625	0,928605568488724	4665,625	0,92577193808316					4665,625	0,900986410589062	4665,625	0,862957877239597					4665,625	0,753624896191272	4665,625	0,547667860883583																																			
4668,75	0,944241339351594			4668,75	0,944193371848829					4668,75	0,928715036925395	4668,75	0,926375082201648					4668,75	0,901945121572861	4668,75	0,864101599142834					4668,75	0,755486043480963	4668,75	0,550926558642975																																			
4671,875	0,944418396917988			4671,875	0,943819114420607					4671,875	0,928030314407802	4671,875	0,926566121288982					4671,875	0,902145504417326	4671,875	0,864976803116413					4671,875	0,756232837466452	4671,875	0,554034432293115																																			
4675	0,944391710903982			4675	0,943897791961892					4675	0,928346409003419	4675	0,926904114745634					4675	0,902130884375365	4675	0,864752396815782					4675	0,756663887864806	4675	0,55461422199784																																			
4678,125	0,9441568511298			4678,125	0,943470515401449					4678,125	0,928276719534627	4678,125	0,92688493911878					4678,125	0,901333675104893	4678,125	0,863349795037349					4678,125	0,754652242817491	4678,125	0,550151524766666																																			
4681,25	0,944324962294975			4681,25	0,944052813497339					4681,25	0,928679997035587	4681,25	0,927311371203468					4681,25	0,902196542362082	4681,25	0,865455461202002					4681,25	0,758690834271398	4681,25	0,557863966208291																																			
4684,375	0,944433540223945			4684,375	0,943774315061263					4684,375	0,928089558044439	4684,375	0,926878629077795					4684,375	0,900481051240034	4684,375	0,863636871116066					4684,375	0,755932822221896	4684,375	0,552753854725774																																			
4687,5	0,944328658294896			4687,5	0,94321032841821					4687,5	0,927948773798349	4687,5	0,927110707725407					4687,5	0,900065315530299	4687,5	0,863687162232461					4687,5	0,755221109104317	4687,5	0,551354333959376																																			
4690,625	0,944191707303778			4690,625	0,943555933713581					4690,625	0,927748999219204	4690,625	0,927350718272419					4690,625	0,900737776473754	4690,625	0,864938485347353					4690,625	0,757472182625303	4690,625	0,554091008251816																																			
4693,75	0,944564063486558			4693,75	0,94344760484286					4693,75	0,927519810422275	4693,75	0,92751358809313					4693,75	0,900541718081715	4693,75	0,863823795867679					4693,75	0,758131712143111	4693,75	0,554487857188849																																			
4696,875	0,94358143560881			4696,875	0,942783729577873					4696,875	0,927159337665967	4696,875	0,927702154731782					4696,875	0,899432452408014	4696,875	0,863074757052296					4696,875	0,756935370251175	4696,875	0,551710488271967																																			
4700	0,943721133235873			4700	0,942054228584472					4700	0,926754424665924	4700	0,9271709737265					4700	0,898470235571589	4700	0,863431897905563					4700	0,755499148241989	4700	0,545813698346979																																			
4703,125	0,943722854365514			4703,125	0,942761056168855					4703,125	0,92712791987469	4703,125	0,928005975548356					4703,125	0,899209589501845	4703,125	0,864219056005288					4703,125	0,757399685198618	4703,125	0,550809149687026																																			
4706,25	0,944409474659353			4706,25	0,942360815970097					4706,25	0,926861345022874	4706,25	0,92779300608264					4706,25	0,899453766395556	4706,25	0,864004892812954					4706,25	0,757408452508788	4706,25	0,552115032157277																																			
4709,375	0,94389231276764			4709,375	0,942078717083131					4709,375	0,926275697596187	4709,375	0,927694262058883					4709,375	0,898816398748958	4709,375	0,863022205412071					4709,375	0,756534087840197	4709,375	0,5485234540212																																			
4712,5	0,943622770811311			4712,5	0,942189384474558					4712,5	0,926123767015796	4712,5	0,927500342932693					4712,5	0,898547415536137	4712,5	0,86246489837625					4712,5	0,756240681388097	4712,5	0,548452813043579																																			
4715,625	0,943979016020199			4715,625	0,942246430313168					4715,625	0,926082626627265	4715,625	0,927587462119508					4715,625	0,898810128840925	4715,625	0,863169580119859					4715,625	0,757607243115886	4715,625	0,550956830684599																																			
4718,75	0,943903160599454			4718,75	0,942182129962356					4718,75	0,926031961465107	4718,75	0,92764961516213					4718,75	0,898932868330573	4718,75	0,863740759374682					4718,75	0,759801007570548	4718,75	0,554012870131827																																			
4721,875	0,943654199568983			4721,875	0,941895332730751					4721,875	0,926000783053865	4721,875	0,927614516144349					4721,875	0,898730684889516	4721,875	0,862921567822317					4721,875	0,757846834096966	4721,875	0,550342330428836																																			
