Frequency in Hz	Wool_92_HF_1 Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_92_LF_1 Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_93_HF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_93_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_94_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_94_HF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_95_HF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_95_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_96_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_96_HF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_97_HF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_97_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_98_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_98_HF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_99_HF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_99_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_92_HF_1 Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_92_LF_1 Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_93_HF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_93_LF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_94_LF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_94_HF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_95_HF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_95_LF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_96_LF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_96_HF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_97_HF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_97_LF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_98_LF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_98_HF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_99_HF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_99_LF Normalized Surface Impedance continuous Im	
2753,125	1,77184808254242			2753,125	1,5401428937912					2753,125	1,39120471477509	2753,125	1,09472239017487					2753,125	0,870169878005981	2753,125	0,640907764434814					2753,125	0,377530515193939	2753,125	0,223917841911316			2753,125	0,449195742607117			2753,125	0,410123586654663					2753,125	0,396920919418335	2753,125	0,35266450047493					2753,125	0,241839557886124	2753,125	0,141704306006432					2753,125	-0,00745924236252904	2753,125	-0,104551084339619			
2756,25	1,77090573310852			2756,25	1,54382181167603					2756,25	1,396519780159	2756,25	1,09732806682587					2756,25	0,871184468269348	2756,25	0,641253650188446					2756,25	0,377283573150635	2756,25	0,222571477293968			2756,25	0,448662728071213			2756,25	0,410473793745041					2756,25	0,398116260766983	2756,25	0,355243474245071					2756,25	0,245092868804932	2756,25	0,145493388175964					2756,25	-0,00251846364699304	2756,25	-0,0993702039122581			
2759,375	1,77263700962067			2759,375	1,54210519790649					2759,375	1,39395952224731	2759,375	1,09682583808899					2759,375	0,87036269903183	2759,375	0,641067266464233					2759,375	0,377390474081039	2759,375	0,222715705633163			2759,375	0,446783572435379			2759,375	0,413431763648987					2759,375	0,399578839540482	2759,375	0,355373561382294					2759,375	0,245155513286591	2759,375	0,145208954811096					2759,375	-0,00341473426669836	2759,375	-0,0997127592563629			
2762,5	1,77339518070221			2762,5	1,5432116985321					2762,5	1,39467227458954	2762,5	1,09926652908325					2762,5	0,871619999408722	2762,5	0,643190324306488					2762,5	0,378803491592407	2762,5	0,224576085805893			2762,5	0,447819828987122			2762,5	0,412631034851074					2762,5	0,39965146780014	2762,5	0,355582416057587					2762,5	0,24626313149929	2762,5	0,146485894918442					2762,5	-0,00184251845348626	2762,5	-0,0984637811779976			
2765,625	1,77193546295166			2765,625	1,5428581237793					2765,625	1,39508426189423	2765,625	1,09895098209381					2765,625	0,870671033859253	2765,625	0,642181277275085					2765,625	0,377918899059296	2765,625	0,223996087908745			2765,625	0,449349343776703			2765,625	0,416608572006226					2765,625	0,403258800506592	2765,625	0,358007162809372					2765,625	0,247055232524872	2765,625	0,146896302700043					2765,625	-0,00149021728429943	2765,625	-0,0987098515033722			
2768,75	1,77241683006287			2768,75	1,54660093784332					2768,75	1,39941430091858	2768,75	1,10112118721008					2768,75	0,870709359645844	2768,75	0,641014337539673					2768,75	0,375990927219391	2768,75	0,220975667238235			2768,75	0,447760790586472			2768,75	0,421603947877884					2768,75	0,406800270080566	2768,75	0,361853659152985					2768,75	0,249903500080109	2768,75	0,149928063154221					2768,75	0,00147006462793797	2768,75	-0,095726378262043			
2771,875	1,77716147899628			2771,875	1,54757392406464					2771,875	1,40044522285461	2771,875	1,10268187522888					2771,875	0,872790098190308	2771,875	0,643882393836975					2771,875	0,37880551815033	2771,875	0,223837301135063			2771,875	0,446757316589355			2771,875	0,419333189725876					2771,875	0,405156791210175	2771,875	0,360843062400818					2771,875	0,250415444374084	2771,875	0,151011154055595					2771,875	0,00391641957685351	2771,875	-0,0926754325628281			
2775	1,77248287200928			2775	1,54960322380066					2775	1,40170645713806	2775	1,10389745235443					2775	0,8729367852211	2775	0,644727110862732					2775	0,379443347454071	2775	0,224728241562843			2775	0,450398564338684			2775	0,421440362930298					2775	0,406942874193192	2775	0,361785769462585					2775	0,251429319381714	2775	0,152906015515327					2775	0,00561951566487551	2775	-0,091421514749527			
2778,125	1,7791600227356			2778,125	1,55073297023773					2778,125	1,40215635299683	2778,125	1,10493040084839					2778,125	0,873400211334229	2778,125	0,645576059818268					2778,125	0,379912137985229	2778,125	0,22561015188694			2778,125	0,448800593614578			2778,125	0,422832131385803					2778,125	0,407604664564133	2778,125	0,362128704786301					2778,125	0,251948863267899	2778,125	0,153806582093239					2778,125	0,00644496222957969	2778,125	-0,0908214002847672			
2781,25	1,77619361877441			2781,25	1,5527845621109					2781,25	1,40403878688812	2781,25	1,1058943271637					2781,25	0,873671531677246	2781,25	0,645484745502472					2781,25	0,379234790802002	2781,25	0,225026428699493			2781,25	0,451779931783676			2781,25	0,426403254270554					2781,25	0,410169124603271	2781,25	0,364354223012924					2781,25	0,254521876573563	2781,25	0,155573934316635					2781,25	0,00879936665296555	2781,25	-0,0881957858800888			
2784,375	1,77414751052856			2784,375	1,55182492733002					2784,375	1,40404140949249	2784,375	1,10603141784668					2784,375	0,874274253845215	2784,375	0,646562576293945					2784,375	0,380858063697815	2784,375	0,2266805768013			2784,375	0,450924336910248			2784,375	0,426676720380783					2784,375	0,409960567951202	2784,375	0,364050388336182					2784,375	0,254348307847977	2784,375	0,155424267053604					2784,375	0,00911306031048298	2784,375	-0,0878098085522652			
2787,5	1,77411830425262			2787,5	1,55348575115204					2787,5	1,40392351150513	2787,5	1,10766243934631					2787,5	0,87524938583374	2787,5	0,648055970668793					2787,5	0,382516443729401	2787,5	0,228344291448593			2787,5	0,449044674634933			2787,5	0,426130950450897					2787,5	0,409533828496933	2787,5	0,363989502191544					2787,5	0,255092561244965	2787,5	0,155916914343834					2787,5	0,0101562701165676	2787,5	-0,0862986072897911			
2790,625	1,77066040039063			2790,625	1,55693006515503					2790,625	1,4082088470459	2790,625	1,10915088653564					2790,625	0,874667942523956	2790,625	0,647725343704224					2790,625	0,381319403648376	2790,625	0,22598297894001			2790,625	0,45232754945755			2790,625	0,428359061479568					2790,625	0,411698698997498	2790,625	0,366762578487396					2790,625	0,258357554674149	2790,625	0,158950358629227					2790,625	0,0129258520901203	2790,625	-0,0834813788533211			
2793,75	1,78077912330627			2793,75	1,55795240402222					2793,75	1,4097980260849	2793,75	1,109454870224					2793,75	0,874437034130096	2793,75	0,647593319416046					2793,75	0,381190001964569	2793,75	0,225872874259949			2793,75	0,447093516588211			2793,75	0,431172072887421					2793,75	0,413979291915894	2793,75	0,367920964956284					2793,75	0,258768677711487	2793,75	0,159822598099709					2793,75	0,0137909483164549	2793,75	-0,0829700976610184			
2796,875	1,77663040161133			2796,875	1,55982291698456					2796,875	1,41094040870667	2796,875	1,11010825634003					2796,875	0,874589860439301	2796,875	0,647525250911713					2796,875	0,381020754575729	2796,875	0,225824132561684			2796,875	0,451202630996704			2796,875	0,433681547641754					2796,875	0,41529181599617	2796,875	0,369004815816879					2796,875	0,259628295898438	2796,875	0,160903006792068					2796,875	0,0147556271404028	2796,875	-0,0818979442119598			
2800	1,77535092830658			2800	1,56337261199951					2800	1,41247022151947	2800	1,11163640022278					2800	0,8739333152771	2800	0,646743357181549					2800	0,380186647176743	2800	0,224028795957565			2800	0,448777973651886			2800	0,435421407222748					2800	0,416988581418991	2800	0,370484441518784					2800	0,261619597673416	2800	0,162634655833244					2800	0,0160857122391462	2800	-0,080926887691021			
2803,125	1,77595353126526			2803,125	1,56641602516174					2803,125	1,41380059719086	2803,125	1,11068785190582					2803,125	0,872289896011353	2803,125	0,645221889019012					2803,125	0,377372443675995	2803,125	0,221358299255371			2803,125	0,450199872255325			2803,125	0,43999370932579					2803,125	0,421597391366959	2803,125	0,374700784683228					2803,125	0,264361381530762	2803,125	0,16434034705162					2803,125	0,0173829644918442	2803,125	-0,0793784260749817			
2806,25	1,77548718452454			2806,25	1,56957864761353					2806,25	1,41642200946808	2806,25	1,11406517028809					2806,25	0,875546991825104	2806,25	0,649195551872253					2806,25	0,381401002407074	2806,25	0,226266473531723			2806,25	0,450403869152069			2806,25	0,435761123895645					2806,25	0,417271614074707	2806,25	0,372466325759888					2806,25	0,265076696872711	2806,25	0,165584817528725					2806,25	0,0195018891245127	2806,25	-0,0774990096688271			
2809,375	1,77711415290833			2809,375	1,56958711147308					2809,375	1,41611933708191	2809,375	1,1130530834198					2809,375	0,874229967594147	2809,375	0,647741258144379					2809,375	0,380193769931793	2809,375	0,224556744098663			2809,375	0,449848800897598			2809,375	0,438415795564651					2809,375	0,41935333609581	2809,375	0,374092936515808					2809,375	0,265532314777374	2809,375	0,16610911488533					2809,375	0,0194739140570164	2809,375	-0,0779439210891724			
2812,5	1,77638673782349			2812,5	1,57367718219757					2812,5	1,42011153697968	2812,5	1,11494672298431					2812,5	0,874665260314941	2812,5	0,647993326187134					2812,5	0,379536509513855	2812,5	0,223604381084442			2812,5	0,452435731887817			2812,5	0,439392060041428					2812,5	0,420103818178177	2812,5	0,376196086406708					2812,5	0,268309861421585	2812,5	0,168948471546173					2812,5	0,0234382506459951	2812,5	-0,0737124681472778			
2815,625	1,77713894844055			2815,625	1,57525289058685					2815,625	1,42142510414124	2815,625	1,11671841144562					2815,625	0,876058638095856	2815,625	0,649337351322174					2815,625	0,381077975034714	2815,625	0,225339621305466			2815,625	0,450638920068741			2815,625	0,439157128334045					2815,625	0,419459581375122	2815,625	0,375726968050003					2815,625	0,269259959459305	2815,625	0,169838190078735					2815,625	0,0253099799156189	2815,625	-0,0716771334409714			
2818,75	1,77677989006042			2818,75	1,5769636631012					2818,75	1,42208731174469	2818,75	1,11675751209259					2818,75	0,877048194408417	2818,75	0,650532305240631					2818,75	0,382729679346085	2818,75	0,227130323648453			2818,75	0,453165143728256			2818,75	0,437769174575806					2818,75	0,419241935014725	2818,75	0,375762403011322					2818,75	0,269444972276688	2818,75	0,170590877532959					2818,75	0,0257651954889297	2818,75	-0,0714289918541908			
2821,875	1,77256214618683			2821,875	1,58032405376434					2821,875	1,42401683330536	2821,875	1,1175936460495					2821,875	0,877113580703735	2821,875	0,650423467159271					2821,875	0,382297843694687	2821,875	0,226777896285057			2821,875	0,449812352657318			2821,875	0,437297105789185					2821,875	0,420161783695221	2821,875	0,377353221178055					2821,875	0,271044015884399	2821,875	0,172452598810196					2821,875	0,0274098105728626	2821,875	-0,0696098506450653			
2825	1,77316915988922			2825	1,57951092720032					2825	1,42330718040466	2825	1,1181834936142					2825	0,877716720104218	2825	0,6518474817276					2825	0,383862376213074	2825	0,228226035833359			2825	0,448686063289642			2825	0,436043351888657					2825	0,418887376785278	2825	0,376255989074707					2825	0,270435512065887	2825	0,171951547265053					2825	0,026528462767601	2825	-0,0704837664961815			
2828,125	1,77582085132599			2828,125	1,58150589466095					2828,125	1,42409312725067	2828,125	1,11874401569366					2828,125	0,877736032009125	2828,125	0,65169632434845					2828,125	0,383423715829849	2828,125	0,227717787027359			2828,125	0,449011474847794			2828,125	0,438844114542007					2828,125	0,420300602912903	2828,125	0,377780884504318					2828,125	0,27277797460556	2828,125	0,17363478243351					2828,125	0,0281600002199411	2828,125	-0,0689570158720016			
2831,25	1,77389848232269			2831,25	1,58791899681091					2831,25	1,4283561706543	2831,25	1,1217794418335					2831,25	0,879019141197205	2831,25	0,652602255344391					2831,25	0,384162068367004	2831,25	0,227525234222412			2831,25	0,452625155448914			2831,25	0,437727689743042					2831,25	0,420230776071548	2831,25	0,38055744767189					2831,25	0,27561143040657	2831,25	0,177814975380898					2831,25	0,0331357903778553	2831,25	-0,0635590776801109			
2834,375	1,77494132518768			2834,375	1,58588945865631					2834,375	1,42758321762085	2834,375	1,12161672115326					2834,375	0,879386246204376	2834,375	0,652965724468231					2834,375	0,384876728057861	2834,375	0,228619202971458			2834,375	0,447417825460434			2834,375	0,434967696666718					2834,375	0,419353842735291	2834,375	0,380564540624619					2834,375	0,275606900453568	2834,375	0,177674651145935					2834,375	0,0328739210963249	2834,375	-0,0636764913797379			
2837,5	1,77327823638916			2837,5	1,59090566635132					2837,5	1,43083798885345	2837,5	1,12137317657471					2837,5	0,877540290355682	2837,5	0,650103569030762					2837,5	0,381146907806396	2837,5	0,224818006157875			2837,5	0,449196547269821			2837,5	0,439613223075867					2837,5	0,4239481985569	2837,5	0,385063320398331					2837,5	0,279273003339767	2837,5	0,17992340028286					2837,5	0,034807126969099	2837,5	-0,0619160681962967			
2840,625	1,77590429782867			2840,625	1,59200096130371					2840,625	1,43142545223236	2840,625	1,12218368053436					2840,625	0,877682983875275	2840,625	0,650463342666626					2840,625	0,381312966346741	2840,625	0,224275961518288			2840,625	0,45076858997345			2840,625	0,439602702856064					2840,625	0,424489259719849	2840,625	0,385167807340622					2840,625	0,280341476202011	2840,625	0,180990144610405					2840,625	0,0358928702771664	2840,625	-0,0613542050123215			
2843,75	1,77342903614044			2843,75	1,5887199640274					2843,75	1,4302453994751	2843,75	1,12275826931					2843,75	0,879378139972687	2843,75	0,652956962585449					2843,75	0,38473105430603	2843,75	0,227891102433205			2843,75	0,450300514698029			2843,75	0,435481160879135					2843,75	0,421541273593903	2843,75	0,382933765649796					2843,75	0,279404282569885	2843,75	0,180490657687187					2843,75	0,0356896929442883	2843,75	-0,0610671043395996			
2846,875	1,77072930335999			2846,875	1,59505701065063					2846,875	1,43498003482819	2846,875	1,12607729434967					2846,875	0,880358278751373	2846,875	0,653255164623261					2846,875	0,384732246398926	2846,875	0,227884471416473			2846,875	0,448625653982162			2846,875	0,433578580617905					2846,875	0,423351258039474	2846,875	0,385378390550613					2846,875	0,282225072383881	2846,875	0,184242203831673					2846,875	0,0398652255535126	2846,875	-0,0568653345108032			
2850	1,7717764377594			2850	1,59358203411102					2850	1,43348467350006	2850	1,12495100498199					2850	0,880313873291016	2850	0,65379399061203					2850	0,384831637144089	2850	0,228074327111244			2850	0,44664940237999			2850	0,43467390537262					2850	0,423510849475861	2850	0,385656237602234					2850	0,282045781612396	2850	0,184231117367744					2850	0,039701372385025	2850	-0,0572494305670261			
2853,125	1,76975035667419			2853,125	1,59253752231598					2853,125	1,43268716335297	2853,125	1,1253445148468					2853,125	0,880956709384918	2853,125	0,655045926570892					2853,125	0,385616451501846	2853,125	0,228863298892975			2853,125	0,45184201002121			2853,125	0,433912336826324					2853,125	0,42255038022995	2853,125	0,385744571685791					2853,125	0,283186793327332	2853,125	0,185415118932724					2853,125	0,0407792218029499	2853,125	-0,055988684296608			
2856,25	1,77033627033234			2856,25	1,59435105323792					2856,25	1,43370544910431	2856,25	1,12583291530609					2856,25	0,880129873752594	2856,25	0,653501272201538					2856,25	0,384027779102325	2856,25	0,226996719837189			2856,25	0,448882430791855			2856,25	0,435178965330124					2856,25	0,425030767917633	2856,25	0,388297975063324					2856,25	0,28510457277298	2856,25	0,187014371156693					2856,25	0,041672594845295	2856,25	-0,0551907606422901			
2859,375	1,77389347553253			2859,375	1,59627830982208					2859,375	1,43552827835083	2859,375	1,12734007835388					2859,375	0,882025480270386	2859,375	0,655291855335236					2859,375	0,386673897504807	2859,375	0,229444324970245			2859,375	0,450938284397125			2859,375	0,43268233537674					2859,375	0,424488455057144	2859,375	0,388442039489746					2859,375	0,285767018795013	2859,375	0,188679218292236					2859,375	0,0440641567111015	2859,375	-0,0531639233231544			
2862,5	1,76965403556824			2862,5	1,59727072715759					2862,5	1,43767869472504	2862,5	1,12742638587952					2862,5	0,881333112716675	2862,5	0,654563009738922					2862,5	0,385427236557007	2862,5	0,228032648563385			2862,5	0,451608866453171			2862,5	0,433030158281326					2862,5	0,426147818565369	2862,5	0,388695389032364					2862,5	0,287945449352264	2862,5	0,189769610762596					2862,5	0,0454083196818829	2862,5	-0,0517454631626606			
2865,625	1,76522302627563			2865,625	1,59779036045074					2865,625	1,43909990787506	2865,625	1,12897098064423					2865,625	0,882676601409912	2865,625	0,656057178974152					2865,625	0,386139124631882	2865,625	0,22844472527504			2865,625	0,451016962528229			2865,625	0,430849850177765					2865,625	0,423965007066727	2865,625	0,390140235424042					2865,625	0,289923995733261	2865,625	0,191861599683762					2865,625	0,0476885922253132	2865,625	-0,0488053187727928			
2868,75	1,76861000061035			2868,75	1,59761476516724					2868,75	1,43819952011108	2868,75	1,12798774242401					2868,75	0,881440937519073	2868,75	0,654943943023682					2868,75	0,385053902864456	2868,75	0,227213978767395			2868,75	0,450288832187653			2868,75	0,432926505804062					2868,75	0,426644831895828	2868,75	0,391768366098404					2868,75	0,290402442216873	2868,75	0,192779555916786					2868,75	0,0477872490882874	2868,75	-0,0492288358509541			
2871,875	1,76717388629913			2871,875	1,59912967681885					2871,875	1,43986892700195	2871,875	1,12761533260345					2871,875	0,880133807659149	2871,875	0,653092622756958					2871,875	0,382931649684906	2871,875	0,225005701184273			2871,875	0,451671332120895			2871,875	0,435369253158569					2871,875	0,429883658885956	2871,875	0,394396364688873					2871,875	0,292459428310394	2871,875	0,193983256816864					2871,875	0,0489203296601772	2871,875	-0,0479855760931969			
2875	1,7635372877121			2875	1,59931921958923					2875	1,44139778614044	2875	1,12975358963013					2875	0,88257360458374	2875	0,655205607414246					2875	0,385049611330032	2875	0,22697140276432			2875	0,452613830566406			2875	0,432033330202103					2875	0,428112328052521	2875	0,394530683755875					2875	0,293581396341324	2875	0,196137085556984					2875	0,0514237955212593	2875	-0,0451475232839584			
